
-----------------------------------------------------------------------------------------------------------------
|	x	|	f_szereg(x)	|	f_scisle(x)	|	l_wyr_szer	|	war_stopu	|
-----------------------------------------------------------------------------------------------------------------
|       133.7000|               0.891635|               0.891603|                     10|	epsilon
|       133.8000|               0.842000|               0.841942|                     10|	epsilon
|       133.9000|               0.783968|               0.783869|                     10|	epsilon
|       134.0000|               0.718025|               0.717964|                     11|	epsilon
|       134.1000|               0.644876|               0.644885|                     12|	epsilon
|       134.2000|               0.565347|               0.565363|                     12|	epsilon
|       134.3000|               0.480165|               0.480192|                     12|	epsilon
|       134.4000|               0.390178|               0.390222|                     12|	epsilon
|       134.5000|               0.296281|               0.296354|                     12|	epsilon
|       134.6000|               0.199480|               0.199525|                     13|	epsilon
|       134.7000|               0.100629|               0.100702|                     13|	epsilon
|       134.8000|               0.000885|               0.000873|                     14|	epsilon
|       134.9000|              -0.098945|              -0.098965|                     14|	epsilon
|       135.0000|              -0.197781|              -0.197814|                     14|	epsilon
|       135.1000|              -0.294635|              -0.294686|                     14|	epsilon
|       135.2000|              -0.388534|              -0.388614|                     14|	epsilon
|       135.3000|              -0.478609|              -0.478659|                     15|	epsilon
|       135.4000|              -0.563844|              -0.563922|                     15|	epsilon
|       135.5000|              -0.643564|              -0.643550|                     16|	epsilon
|       135.6000|              -0.716770|              -0.716748|                     16|	epsilon
|       135.7000|              -0.782819|              -0.782784|                     16|	epsilon
|       135.8000|              -0.841053|              -0.840999|                     16|	epsilon
|       135.9000|              -0.890893|              -0.890811|                     16|	epsilon
|       136.0000|              -0.931774|              -0.931722|                     17|	epsilon
|       136.1000|              -0.963402|              -0.963324|                     17|	epsilon
|       136.2000|              -0.985286|              -0.985301|                     18|	epsilon
|       136.3000|              -0.997409|              -0.997433|                     18|	epsilon
|       136.4000|              -0.999563|              -0.999599|                     18|	epsilon
|       136.5000|              -0.991723|              -0.991777|                     18|	epsilon
|       136.6000|              -0.973965|              -0.974046|                     18|	epsilon
|       136.7000|              -0.946531|              -0.946582|                     19|	epsilon
|       136.8000|              -0.909585|              -0.909660|                     19|	epsilon
|       136.9000|              -0.863666|              -0.863650|                     20|	epsilon
|       137.0000|              -0.809034|              -0.809010|                     20|	epsilon
|       137.1000|              -0.746322|              -0.746287|                     20|	epsilon
|       137.2000|              -0.676159|              -0.676107|                     20|	epsilon
|       137.3000|              -0.599248|              -0.599171|                     20|	epsilon
|       137.4000|              -0.516298|              -0.516249|                     21|	epsilon
|       137.5000|              -0.428240|              -0.428169|                     21|	epsilon
|       137.6000|              -0.335795|              -0.335811|                     22|	epsilon
|       137.7000|              -0.240074|              -0.240097|                     22|	epsilon
|       137.8000|              -0.141951|              -0.141984|                     22|	epsilon
|       137.9000|              -0.042404|              -0.042453|                     22|	epsilon
|       138.0000|               0.057574|               0.057503|                     22|	epsilon
|       138.1000|               0.156929|               0.156883|                     23|	epsilon
|       138.2000|               0.254762|               0.254697|                     23|	epsilon
|       138.3000|               0.350060|               0.349965|                     23|	epsilon
|       138.4000|               0.441715|               0.441737|                     24|	epsilon
|       138.5000|               0.529064|               0.529095|                     24|	epsilon
|       138.6000|               0.611121|               0.611167|                     24|	epsilon
|       138.7000|               0.687066|               0.687132|                     24|	epsilon
|       138.8000|               0.756137|               0.756232|                     24|	epsilon
|       138.9000|               0.817715|               0.817775|                     25|	epsilon
|       139.0000|               0.871061|               0.871147|                     25|	epsilon
|       139.1000|               0.915884|               0.915816|                      7|	epsilon
|       139.2000|               0.951326|               0.951333|                      8|	epsilon
|       139.3000|               0.977329|               0.977346|                      8|	epsilon
|       139.4000|               0.993558|               0.993593|                      8|	epsilon
|       139.5000|               0.999843|               0.999912|                      8|	epsilon
|       139.6000|               0.996198|               0.996241|                      9|	epsilon
|       139.7000|               0.982536|               0.982615|                      9|	epsilon
|       139.8000|               0.959182|               0.959172|                     10|	epsilon
|       139.9000|               0.926164|               0.926144|                     10|	epsilon
|       140.0000|               0.883899|               0.883863|                     10|	epsilon
|       140.1000|               0.832814|               0.832751|                     10|	epsilon
|       140.2000|               0.773357|               0.773318|                     11|	epsilon
|       140.3000|               0.706225|               0.706159|                     11|	epsilon
|       140.4000|               0.631934|               0.631944|                     12|	epsilon
|       140.5000|               0.551397|               0.551414|                     12|	epsilon
|       140.6000|               0.465346|               0.465375|                     12|	epsilon
|       140.7000|               0.374638|               0.374686|                     12|	epsilon
|       140.8000|               0.280174|               0.280254|                     12|	epsilon
|       140.9000|               0.182972|               0.183021|                     13|	epsilon
|       141.0000|               0.083880|               0.083959|                     13|	epsilon
|       141.1000|              -0.015928|              -0.015941|                     14|	epsilon
|       141.2000|              -0.115660|              -0.115682|                     14|	epsilon
|       141.3000|              -0.214232|              -0.214267|                     14|	epsilon
|       141.4000|              -0.310656|              -0.310712|                     14|	epsilon
|       141.5000|              -0.403965|              -0.404051|                     14|	epsilon
|       141.6000|              -0.493300|              -0.493354|                     15|	epsilon
|       141.7000|              -0.577644|              -0.577727|                     15|	epsilon
|       141.8000|              -0.656344|              -0.656328|                     16|	epsilon
|       141.9000|              -0.728395|              -0.728371|                     16|	epsilon
|       142.0000|              -0.793174|              -0.793136|                     16|	epsilon
|       142.1000|              -0.850035|              -0.849977|                     16|	epsilon
|       142.2000|              -0.898413|              -0.898325|                     16|	epsilon
|       142.3000|              -0.937752|              -0.937697|                     17|	epsilon
|       142.4000|              -0.967783|              -0.967700|                     17|	epsilon
|       142.5000|              -0.988017|              -0.988034|                     18|	epsilon
|       142.6000|              -0.998470|              -0.998496|                     18|	epsilon
|       142.7000|              -0.998943|              -0.998981|                     18|	epsilon
|       142.8000|              -0.989427|              -0.989485|                     18|	epsilon
|       142.9000|              -0.970016|              -0.970102|                     18|	epsilon
|       143.0000|              -0.940972|              -0.941026|                     19|	epsilon
|       143.1000|              -0.902468|              -0.902548|                     19|	epsilon
|       143.2000|              -0.855069|              -0.855052|                     20|	epsilon
|       143.3000|              -0.799038|              -0.799012|                     20|	epsilon
|       143.4000|              -0.735027|              -0.734989|                     20|	epsilon
|       143.5000|              -0.663678|              -0.663623|                     20|	epsilon
|       143.6000|              -0.585707|              -0.585625|                     20|	epsilon
|       143.7000|              -0.501828|              -0.501776|                     21|	epsilon
|       143.8000|              -0.412989|              -0.412914|                     21|	epsilon
|       143.9000|              -0.319909|              -0.319926|                     22|	epsilon
|       144.0000|              -0.223716|              -0.223741|                     22|	epsilon
|       144.1000|              -0.125285|              -0.125321|                     22|	epsilon
|       144.2000|              -0.025596|              -0.025648|                     22|	epsilon
|       144.3000|               0.074357|               0.074280|                     22|	epsilon
|       144.4000|               0.173515|               0.173467|                     23|	epsilon
|       144.5000|               0.270990|               0.270920|                     23|	epsilon
|       144.6000|               0.365651|               0.365667|                     24|	epsilon
|       144.7000|               0.456736|               0.456759|                     24|	epsilon
|       144.8000|               0.543254|               0.543288|                     24|	epsilon
|       144.9000|               0.624340|               0.624389|                     24|	epsilon
|       145.0000|               0.699180|               0.699251|                     24|	epsilon
|       145.1000|               0.767147|               0.767126|                      6|	epsilon
|       145.2000|               0.827391|               0.827336|                      6|	epsilon
|       145.3000|               0.879314|               0.879280|                      7|	epsilon
|       145.4000|               0.922517|               0.922439|                      7|	epsilon
|       145.5000|               0.956372|               0.956380|                      8|	epsilon
|       145.6000|               0.980747|               0.980766|                      8|	epsilon
|       145.7000|               0.995313|               0.995353|                      8|	epsilon
|       145.8000|               0.999917|               0.999994|                      8|	epsilon
|       145.9000|               0.994596|               0.994643|                      9|	epsilon
|       146.0000|               0.979267|               0.979355|                      9|	epsilon
|       146.1000|               0.954292|               0.954281|                     10|	epsilon
|       146.2000|               0.919693|               0.919672|                     10|	epsilon
|       146.3000|               0.875913|               0.875874|                     10|	epsilon
|       146.4000|               0.823393|               0.823324|                     10|	epsilon
|       146.5000|               0.762591|               0.762549|                     11|	epsilon
|       146.6000|               0.694226|               0.694154|                     11|	epsilon
|       146.7000|               0.618812|               0.618823|                     12|	epsilon
|       146.8000|               0.537291|               0.537309|                     12|	epsilon
|       146.9000|               0.450395|               0.450427|                     12|	epsilon
|       147.0000|               0.358991|               0.359044|                     12|	epsilon
|       147.1000|               0.263988|               0.264074|                     12|	epsilon
|       147.2000|               0.166412|               0.166465|                     13|	epsilon
|       147.3000|               0.067108|               0.067193|                     13|	epsilon
|       147.4000|              -0.032736|              -0.032750|                     14|	epsilon
|       147.5000|              -0.132343|              -0.132367|                     14|	epsilon
|       147.6000|              -0.230622|              -0.230660|                     14|	epsilon
|       147.7000|              -0.326590|              -0.326649|                     14|	epsilon
|       147.8000|              -0.419281|              -0.419375|                     14|	epsilon
|       147.9000|              -0.507851|              -0.507910|                     15|	epsilon
|       148.0000|              -0.591280|              -0.591370|                     15|	epsilon
|       148.1000|              -0.668938|              -0.668921|                     16|	epsilon
|       148.2000|              -0.739815|              -0.739789|                     16|	epsilon
|       148.3000|              -0.803305|              -0.803265|                     16|	epsilon
|       148.4000|              -0.858777|              -0.858715|                     16|	epsilon
|       148.5000|              -0.905679|              -0.905585|                     16|	epsilon
|       148.6000|              -0.943466|              -0.943406|                     17|	epsilon
|       148.7000|              -0.971891|              -0.971802|                     17|	epsilon
|       148.8000|              -0.990470|              -0.990488|                     18|	epsilon
|       148.9000|              -0.999249|              -0.999277|                     18|	epsilon
|       149.0000|              -0.998040|              -0.998081|                     18|	epsilon
|       149.1000|              -0.986851|              -0.986913|                     18|	epsilon
|       149.2000|              -0.965793|              -0.965884|                     18|	epsilon
|       149.3000|              -0.935147|              -0.935205|                     19|	epsilon
|       149.4000|              -0.895095|              -0.895181|                     19|	epsilon
|       149.5000|              -0.846230|              -0.846212|                     20|	epsilon
|       149.6000|              -0.788816|              -0.788789|                     20|	epsilon
|       149.7000|              -0.723525|              -0.723484|                     20|	epsilon
|       149.8000|              -0.651010|              -0.650951|                     20|	epsilon
|       149.9000|              -0.572000|              -0.571913|                     20|	epsilon
|       150.0000|              -0.487216|              -0.487161|                     21|	epsilon
|       150.1000|              -0.397622|              -0.397542|                     21|	epsilon
|       150.2000|              -0.303933|              -0.303950|                     22|	epsilon
|       150.3000|              -0.207295|              -0.207322|                     22|	epsilon
|       150.4000|              -0.108583|              -0.108622|                     22|	epsilon
|       150.5000|              -0.008780|              -0.008836|                     22|	epsilon
|       150.6000|               0.091118|               0.091037|                     22|	epsilon
|       150.7000|               0.190053|               0.190001|                     23|	epsilon
|       150.8000|               0.287141|               0.287067|                     23|	epsilon
|       150.9000|               0.381247|               0.381264|                     24|	epsilon
|       151.0000|               0.471627|               0.471652|                     24|	epsilon
|       151.1000|               0.557307|               0.557328|                      5|	epsilon
|       151.2000|               0.637351|               0.637434|                      5|	epsilon
|       151.3000|               0.711180|               0.711172|                      6|	epsilon
|       151.4000|               0.777828|               0.777804|                      6|	epsilon
|       151.5000|               0.836727|               0.836664|                      6|	epsilon
|       151.6000|               0.887204|               0.887164|                      7|	epsilon
|       151.7000|               0.928890|               0.928801|                      7|	epsilon
|       151.8000|               0.961147|               0.961157|                      8|	epsilon
|       151.9000|               0.983888|               0.983909|                      8|	epsilon
|       152.0000|               0.996787|               0.996831|                      8|	epsilon
|       152.1000|               0.999707|               0.999793|                      8|	epsilon
|       152.2000|               0.992712|               0.992765|                      9|	epsilon
|       152.3000|               0.975720|               0.975817|                      9|	epsilon
|       152.4000|               0.949133|               0.949120|                     10|	epsilon
|       152.5000|               0.912963|               0.912939|                     10|	epsilon
|       152.6000|               0.867680|               0.867637|                     10|	epsilon
|       152.7000|               0.813740|               0.813665|                     10|	epsilon
|       152.8000|               0.751610|               0.751563|                     11|	epsilon
|       152.9000|               0.682032|               0.681953|                     11|	epsilon
|       153.0000|               0.605516|               0.605528|                     12|	epsilon
|       153.1000|               0.523032|               0.523053|                     12|	epsilon
|       153.2000|               0.435317|               0.435352|                     12|	epsilon
|       153.3000|               0.343243|               0.343301|                     12|	epsilon
|       153.4000|               0.247727|               0.247820|                     12|	epsilon
|       153.5000|               0.149804|               0.149862|                     13|	epsilon
|       153.6000|               0.050315|               0.050408|                     13|	epsilon
|       153.7000|              -0.049535|              -0.049551|                     14|	epsilon
|       153.8000|              -0.148988|              -0.149014|                     14|	epsilon
|       153.9000|              -0.246947|              -0.246988|                     14|	epsilon
|       154.0000|              -0.342430|              -0.342495|                     14|	epsilon
|       154.1000|              -0.434539|              -0.434579|                     15|	epsilon
|       154.2000|              -0.522259|              -0.522321|                     15|	epsilon
|       154.3000|              -0.604748|              -0.604845|                     15|	epsilon
|       154.4000|              -0.681343|              -0.681325|                     16|	epsilon
|       154.5000|              -0.751025|              -0.750997|                     16|	epsilon
|       154.6000|              -0.813210|              -0.813166|                     16|	epsilon
|       154.7000|              -0.867276|              -0.867210|                     16|	epsilon
|       154.8000|              -0.912631|              -0.912589|                     17|	epsilon
|       154.9000|              -0.948913|              -0.948849|                     17|	epsilon
|       155.0000|              -0.975725|              -0.975629|                     17|	epsilon
|       155.1000|              -0.992642|              -0.992661|                     18|	epsilon
|       155.2000|              -0.999746|              -0.999775|                     18|	epsilon
|       155.3000|              -0.996855|              -0.996899|                     18|	epsilon
|       155.4000|              -0.983996|              -0.984062|                     18|	epsilon
|       155.5000|              -0.961296|              -0.961393|                     18|	epsilon
|       155.6000|              -0.929057|              -0.929118|                     19|	epsilon
|       155.7000|              -0.887469|              -0.887560|                     19|	epsilon
|       155.8000|              -0.837153|              -0.837134|                     20|	epsilon
|       155.9000|              -0.778372|              -0.778343|                     20|	epsilon
|       156.0000|              -0.711818|              -0.711775|                     20|	epsilon
|       156.1000|              -0.638158|              -0.638095|                     20|	epsilon
|       156.2000|              -0.558132|              -0.558040|                     20|	epsilon
|       156.3000|              -0.472467|              -0.472409|                     21|	epsilon
|       156.4000|              -0.382143|              -0.382057|                     21|	epsilon
|       156.5000|              -0.287870|              -0.287889|                     22|	epsilon
|       156.6000|              -0.190816|              -0.190844|                     22|	epsilon
|       156.7000|              -0.091851|              -0.091892|                     22|	epsilon
|       156.8000|               0.008038|               0.007978|                     22|	epsilon
|       156.9000|               0.107855|               0.107769|                     22|	epsilon
|       157.0000|               0.206537|               0.206482|                     23|	epsilon
|       157.1000|               0.303211|               0.303133|                     23|	epsilon
|       157.2000|               0.396736|               0.396754|                     24|	epsilon
|       157.3000|               0.486385|               0.486412|                     24|	epsilon
|       157.4000|               0.571171|               0.571209|                     24|	epsilon
|       157.5000|               0.650244|               0.650299|                     24|	epsilon
|       157.6000|               0.722812|               0.722892|                     24|	epsilon
|       157.7000|               0.788211|               0.788261|                     25|	epsilon
|       157.8000|               0.845683|               0.845755|                     25|	epsilon
|       157.9000|               0.894815|               0.894798|                     26|	epsilon
|       158.0000|               0.934925|               0.934900|                     26|	epsilon
|       158.1000|               0.965650|               0.965662|                      8|	epsilon
|       158.2000|               0.986750|               0.986774|                      8|	epsilon
|       158.3000|               0.997978|               0.998028|                      8|	epsilon
|       158.4000|               0.999213|               0.999309|                      8|	epsilon
|       158.5000|               0.990547|               0.990605|                      9|	epsilon
|       158.6000|               0.972011|               0.972004|                     10|	epsilon
|       158.7000|               0.943705|               0.943691|                     10|	epsilon
|       158.8000|               0.905975|               0.905948|                     10|	epsilon
|       158.9000|               0.859202|               0.859154|                     10|	epsilon
|       159.0000|               0.803858|               0.803775|                     10|	epsilon
|       159.1000|               0.740417|               0.740366|                     11|	epsilon
|       159.2000|               0.669645|               0.669559|                     11|	epsilon
|       159.3000|               0.592048|               0.592061|                     12|	epsilon
|       159.4000|               0.508626|               0.508648|                     12|	epsilon
|       159.5000|               0.420116|               0.420153|                     12|	epsilon
|       159.6000|               0.327398|               0.327460|                     12|	epsilon
|       159.7000|               0.231456|               0.231495|                     13|	epsilon
|       159.8000|               0.133154|               0.133217|                     13|	epsilon
|       159.9000|               0.033508|               0.033608|                     13|	epsilon
|       160.0000|              -0.066320|              -0.066337|                     14|	epsilon
|       160.1000|              -0.165591|              -0.165619|                     14|	epsilon
|       160.2000|              -0.263202|              -0.263246|                     14|	epsilon
|       160.3000|              -0.358174|              -0.358243|                     14|	epsilon
|       160.4000|              -0.449617|              -0.449661|                     15|	epsilon
|       160.5000|              -0.536518|              -0.536586|                     15|	epsilon
|       160.6000|              -0.618161|              -0.618149|                     16|	epsilon
|       160.7000|              -0.693555|              -0.693536|                     16|	epsilon
|       160.8000|              -0.762024|              -0.761993|                     16|	epsilon
|       160.9000|              -0.822884|              -0.822837|                     16|	epsilon
|       161.0000|              -0.875531|              -0.875459|                     16|	epsilon
|       161.1000|              -0.919379|              -0.919334|                     17|	epsilon
|       161.2000|              -0.954092|              -0.954024|                     17|	epsilon
|       161.3000|              -0.979167|              -0.979181|                     18|	epsilon
|       161.4000|              -0.994534|              -0.994554|                     18|	epsilon
|       161.5000|              -0.999959|              -0.999990|                     18|	epsilon
|       161.6000|              -0.995388|              -0.995435|                     18|	epsilon
|       161.7000|              -0.980863|              -0.980933|                     18|	epsilon
|       161.8000|              -0.956586|              -0.956631|                     19|	epsilon
|       161.9000|              -0.922704|              -0.922770|                     19|	epsilon
|       162.0000|              -0.879592|              -0.879689|                     19|	epsilon
|       162.1000|              -0.827839|              -0.827818|                     20|	epsilon
|       162.2000|              -0.767707|              -0.767676|                     20|	epsilon
|       162.3000|              -0.699910|              -0.699864|                     20|	epsilon
|       162.4000|              -0.625126|              -0.625059|                     20|	epsilon
|       162.5000|              -0.544107|              -0.544008|                     20|	epsilon
|       162.6000|              -0.457585|              -0.457522|                     21|	epsilon
|       162.7000|              -0.366556|              -0.366465|                     21|	epsilon
|       162.8000|              -0.271726|              -0.271746|                     22|	epsilon
|       162.9000|              -0.174282|              -0.174312|                     22|	epsilon
|       163.0000|              -0.075092|              -0.075136|                     22|	epsilon
|       163.1000|               0.024854|               0.024790|                     22|	epsilon
|       163.2000|               0.124561|               0.124469|                     22|	epsilon
|       163.3000|               0.222963|               0.222905|                     23|	epsilon
|       163.4000|               0.319196|               0.319113|                     23|	epsilon
|       163.5000|               0.412113|               0.412132|                     24|	epsilon
|       163.6000|               0.501006|               0.501034|                     24|	epsilon
|       163.7000|               0.584889|               0.584929|                     24|	epsilon
|       163.8000|               0.662922|               0.662981|                     24|	epsilon
|       163.9000|               0.734323|               0.734407|                     24|	epsilon
|       164.0000|               0.798443|               0.798496|                     25|	epsilon
|       164.1000|               0.854692|               0.854607|                      6|	epsilon
|       164.2000|               0.902231|               0.902178|                      7|	epsilon
|       164.3000|               0.940730|               0.940736|                      8|	epsilon
|       164.4000|               0.969881|               0.969893|                      8|	epsilon
|       164.5000|               0.989333|               0.989360|                      8|	epsilon
|       164.6000|               0.998886|               0.998942|                      8|	epsilon
|       164.7000|               0.998508|               0.998543|                      9|	epsilon
|       164.8000|               0.988101|               0.988166|                      9|	epsilon
|       164.9000|               0.967924|               0.967916|                     10|	epsilon
|       165.0000|               0.938011|               0.937995|                     10|	epsilon
|       165.1000|               0.898731|               0.898701|                     10|	epsilon
|       165.2000|               0.850481|               0.850429|                     10|	epsilon
|       165.3000|               0.793749|               0.793659|                     10|	epsilon
|       165.4000|               0.729014|               0.728959|                     11|	epsilon
|       165.5000|               0.657069|               0.656975|                     11|	epsilon
|       165.6000|               0.578413|               0.578427|                     12|	epsilon
|       165.7000|               0.494076|               0.494100|                     12|	epsilon
|       165.8000|               0.404795|               0.404836|                     12|	epsilon
|       165.9000|               0.311459|               0.311527|                     12|	epsilon
|       166.0000|               0.215063|               0.215105|                     13|	epsilon
|       166.1000|               0.116466|               0.116534|                     13|	epsilon
|       166.2000|               0.016810|               0.016799|                     14|	epsilon
|       166.3000|              -0.083086|              -0.083104|                     14|	epsilon
|       166.4000|              -0.182147|              -0.182177|                     14|	epsilon
|       166.5000|              -0.279382|              -0.279430|                     14|	epsilon
|       166.6000|              -0.373816|              -0.373891|                     14|	epsilon
|       166.7000|              -0.464569|              -0.464616|                     15|	epsilon
|       166.8000|              -0.550626|              -0.550698|                     15|	epsilon
|       166.9000|              -0.631292|              -0.631278|                     16|	epsilon
|       167.0000|              -0.705572|              -0.705551|                     16|	epsilon
|       167.1000|              -0.772807|              -0.772774|                     16|	epsilon
|       167.2000|              -0.832326|              -0.832276|                     16|	epsilon
|       167.3000|              -0.883539|              -0.883462|                     16|	epsilon
|       167.4000|              -0.925869|              -0.925820|                     17|	epsilon
|       167.5000|              -0.959001|              -0.958929|                     17|	epsilon
|       167.6000|              -0.982441|              -0.982455|                     18|	epsilon
|       167.7000|              -0.996144|              -0.996166|                     18|	epsilon
|       167.8000|              -0.999890|              -0.999923|                     18|	epsilon
|       167.9000|              -0.993639|              -0.993689|                     18|	epsilon
|       168.0000|              -0.977452|              -0.977527|                     18|	epsilon
|       168.1000|              -0.951550|              -0.951597|                     19|	epsilon
|       168.2000|              -0.916089|              -0.916160|                     19|	epsilon
|       168.3000|              -0.871583|              -0.871568|                     20|	epsilon
|       168.4000|              -0.818291|              -0.818268|                     20|	epsilon
|       168.5000|              -0.756826|              -0.756793|                     20|	epsilon
|       168.6000|              -0.687804|              -0.687755|                     20|	epsilon
|       168.7000|              -0.611918|              -0.611846|                     20|	epsilon
|       168.8000|              -0.529869|              -0.529823|                     21|	epsilon
|       168.9000|              -0.442573|              -0.442507|                     21|	epsilon
|       169.0000|              -0.350866|              -0.350769|                     21|	epsilon
|       169.1000|              -0.255505|              -0.255527|                     22|	epsilon
|       169.2000|              -0.157699|              -0.157731|                     22|	epsilon
|       169.3000|              -0.058313|              -0.058359|                     22|	epsilon
|       169.4000|               0.041663|               0.041596|                     22|	epsilon
|       169.5000|               0.141232|               0.141135|                     22|	epsilon
|       169.6000|               0.239326|               0.239264|                     23|	epsilon
|       169.7000|               0.335091|               0.335002|                     23|	epsilon
|       169.8000|               0.427373|               0.427394|                     24|	epsilon
|       169.9000|               0.515484|               0.515514|                     24|	epsilon
|       170.0000|               0.598441|               0.598484|                     24|	epsilon
|       170.1000|               0.675478|               0.675474|                      6|	epsilon
|       170.2000|               0.745730|               0.745715|                      6|	epsilon
|       170.3000|               0.808546|               0.808505|                      6|	epsilon
|       170.4000|               0.863315|               0.863217|                      6|	epsilon
|       170.5000|               0.909364|               0.909304|                      7|	epsilon
|       170.6000|               0.946298|               0.946305|                      8|	epsilon
|       170.7000|               0.973836|               0.973851|                      8|	epsilon
|       170.8000|               0.991635|               0.991667|                      8|	epsilon
|       170.9000|               0.999512|               0.999574|                      8|	epsilon
|       171.0000|               0.997456|               0.997494|                      9|	epsilon
|       171.1000|               0.985375|               0.985447|                      9|	epsilon
|       171.2000|               0.963563|               0.963554|                     10|	epsilon
|       171.3000|               0.932051|               0.932034|                     10|	epsilon
|       171.4000|               0.891233|               0.891201|                     10|	epsilon
|       171.5000|               0.841520|               0.841463|                     10|	epsilon
|       171.6000|               0.783416|               0.783318|                     10|	epsilon
|       171.7000|               0.717407|               0.717346|                     11|	epsilon
|       171.8000|               0.644197|               0.644206|                     12|	epsilon
|       171.9000|               0.564614|               0.564630|                     12|	epsilon
|       172.0000|               0.479385|               0.479412|                     12|	epsilon
|       172.1000|               0.389360|               0.389404|                     12|	epsilon
|       172.2000|               0.295432|               0.295506|                     12|	epsilon
|       172.3000|               0.198609|               0.198655|                     13|	epsilon
|       172.4000|               0.099745|               0.099818|                     13|	epsilon
|       172.5000|              -0.000003|              -0.000015|                     14|	epsilon
|       172.6000|              -0.099828|              -0.099848|                     14|	epsilon
|       172.7000|              -0.198652|              -0.198684|                     14|	epsilon
|       172.8000|              -0.295483|              -0.295535|                     14|	epsilon
|       172.9000|              -0.389351|              -0.389432|                     14|	epsilon
|       173.0000|              -0.479388|              -0.479439|                     15|	epsilon
|       173.1000|              -0.564577|              -0.564655|                     15|	epsilon
|       173.2000|              -0.644244|              -0.644229|                     16|	epsilon
|       173.3000|              -0.717389|              -0.717367|                     16|	epsilon
|       173.4000|              -0.783372|              -0.783336|                     16|	epsilon
|       173.5000|              -0.841533|              -0.841479|                     16|	epsilon
|       173.6000|              -0.891297|              -0.891214|                     16|	epsilon
|       173.7000|              -0.932096|              -0.932045|                     17|	epsilon
|       173.8000|              -0.963640|              -0.963562|                     17|	epsilon
|       173.9000|              -0.985437|              -0.985452|                     18|	epsilon
|       174.0000|              -0.997472|              -0.997496|                     18|	epsilon
|       174.1000|              -0.999537|              -0.999573|                     18|	epsilon
|       174.2000|              -0.991609|              -0.991663|                     18|	epsilon
|       174.3000|              -0.973764|              -0.973844|                     18|	epsilon
|       174.4000|              -0.946244|              -0.946295|                     19|	epsilon
|       174.5000|              -0.909216|              -0.909291|                     19|	epsilon
|       174.6000|              -0.863218|              -0.863202|                     20|	epsilon
|       174.7000|              -0.808511|              -0.808488|                     20|	epsilon
|       174.8000|              -0.745731|              -0.745695|                     20|	epsilon
|       174.9000|              -0.675504|              -0.675452|                     20|	epsilon
|       175.0000|              -0.598537|              -0.598460|                     20|	epsilon
|       175.1000|              -0.515537|              -0.515488|                     21|	epsilon
|       175.2000|              -0.427437|              -0.427366|                     21|	epsilon
|       175.3000|              -0.334958|              -0.334974|                     22|	epsilon
|       175.4000|              -0.239212|              -0.239235|                     22|	epsilon
|       175.5000|              -0.141071|              -0.141105|                     22|	epsilon
|       175.6000|              -0.041516|              -0.041566|                     22|	epsilon
|       175.7000|               0.058461|               0.058389|                     22|	epsilon
|       175.8000|               0.157806|               0.157761|                     23|	epsilon
|       175.9000|               0.255621|               0.255556|                     23|	epsilon
|       176.0000|               0.350892|               0.350797|                     23|	epsilon
|       176.1000|               0.442523|               0.442534|                      4|	epsilon
|       176.2000|               0.529774|               0.529849|                      4|	epsilon
|       176.3000|               0.611815|               0.611870|                      5|	epsilon
|       176.4000|               0.687782|               0.687777|                      6|	epsilon
|       176.5000|               0.756830|               0.756812|                      6|	epsilon
|       176.6000|               0.818333|               0.818286|                      6|	epsilon
|       176.7000|               0.871613|               0.871583|                      7|	epsilon
|       176.8000|               0.916241|               0.916172|                      7|	epsilon
|       176.9000|               0.951599|               0.951607|                      8|	epsilon
|       177.0000|               0.977516|               0.977533|                      8|	epsilon
|       177.1000|               0.993657|               0.993693|                      8|	epsilon
|       177.2000|               0.999854|               0.999923|                      8|	epsilon
|       177.3000|               0.996121|               0.996163|                      9|	epsilon
|       177.4000|               0.982370|               0.982450|                      9|	epsilon
|       177.5000|               0.958930|               0.958920|                     10|	epsilon
|       177.6000|               0.925829|               0.925809|                     10|	epsilon
|       177.7000|               0.883483|               0.883448|                     10|	epsilon
|       177.8000|               0.832322|               0.832259|                     10|	epsilon
|       177.9000|               0.772794|               0.772755|                     11|	epsilon
|       178.0000|               0.705596|               0.705530|                     11|	epsilon
|       178.1000|               0.631245|               0.631255|                     12|	epsilon
|       178.2000|               0.550656|               0.550673|                     12|	epsilon
|       178.3000|               0.464560|               0.464589|                     12|	epsilon
|       178.4000|               0.373814|               0.373863|                     12|	epsilon
|       178.5000|               0.279321|               0.279401|                     12|	epsilon
|       178.6000|               0.182098|               0.182148|                     13|	epsilon
|       178.7000|               0.082995|               0.083074|                     13|	epsilon
|       178.8000|              -0.016816|              -0.016829|                     14|	epsilon
|       178.9000|              -0.116542|              -0.116564|                     14|	epsilon
|       179.0000|              -0.215100|              -0.215135|                     14|	epsilon
|       179.1000|              -0.311500|              -0.311556|                     14|	epsilon
|       179.2000|              -0.404777|              -0.404864|                     14|	epsilon
|       179.3000|              -0.494072|              -0.494126|                     15|	epsilon
|       179.4000|              -0.578368|              -0.578452|                     15|	epsilon
|       179.5000|              -0.657014|              -0.656998|                     16|	epsilon
|       179.6000|              -0.729004|              -0.728979|                     16|	epsilon
